# Param 32 = 0.13385 
 50    0.2560966    
 51    0.2561287    
 52    0.2561287    
 53    0.2561487    
 54    0.2561487    
 55    0.2570563    
 56    0.2570563    
 57    0.2596551    
 58    0.2633962    
 59    0.2633962    
 60    0.2646816    
 61    0.2698318    
 62    0.2698318    
 63    0.2705447    
 64    0.2705447    
 65    0.2763044    
 66    0.2763044    
 67    0.2790654    
 68    0.2804683    
 69    0.2804683    
 70    0.2863621    
 71    0.2863621    
###                          ###

# Param 32 = 2.00768 
  1    0.0807816    
  2    0.1010866    
  3    0.1010866    
  4    0.1086837    
  5    0.1086837    
  6    0.1138455    
  7    0.1138455    
  8    0.1209636    
  9    0.1267373    
 10    0.1267373    
 11    0.1315626    
 12    0.1315626    
 13    0.1504648    
 14    0.1504648    
 15    0.1559558    
 16    0.1615632    
 17    0.1627646    
 18    0.1645277    
 19    0.1645277    
 20    0.1697220    
 21    0.1697220    
 22    0.1742065    
 23    0.1742065    
 24    0.1790994    
 25    0.1790994    
 26    0.1798217    
 27    0.1798217    
 28    0.1864525    
 29    0.1969354    
 30    0.1969354    
 31    0.2051061    
 32    0.2051061    
 33    0.2096918    
 34    0.2132111    
 35    0.2132111    
 36    0.2161583    
 37    0.2161583    
 38    0.2162691    
 39    0.2162691    
 40    0.2207980    
 41    0.2207980    
 42    0.2319236    
 43    0.2319236    
 44    0.2331530    
 45    0.2331530    
 46    0.2394177    
 47    0.2394177    
 48    0.2406649    
 49    0.2406649    
 50    0.2423448    
 51    0.2487556    
 52    0.2495985    
 53    0.2495985    
 54    0.2497268    
 55    0.2497268    
 56    0.2542887    
 57    0.2568720    
 58    0.2568720    
 59    0.2574082    
 60    0.2574082    
 61    0.2627430    
 62    0.2627430    
 63    0.2665382    
 64    0.2665382    
 65    0.2699409    
 66    0.2699409    
 67    0.2725076    
 68    0.2725076    
 69    0.2790654    
 70    0.2840333    
 71    0.2856375    
###                          ###

# Param 32 = 2.14153 
  1    0.0757327    
  2    0.0932610    
  3    0.0932610    
  4    0.1099838    
  5    0.1099838    
  6    0.1105210    
  7    0.1105210    
  8    0.1146841    
  9    0.1256327    
 10    0.1256327    
 11    0.1289968    
 12    0.1289968    
 13    0.1492856    
 14    0.1492856    
 15    0.1514655    
 16    0.1571250    
 17    0.1607155    
 18    0.1615666    
 19    0.1615666    
 20    0.1654845    
 21    0.1654845    
 22    0.1732470    
 23    0.1732470    
 24    0.1750980    
 25    0.1750980    
 26    0.1785627    
 27    0.1785627    
 28    0.1801655    
 29    0.1939397    
 30    0.1939397    
 31    0.1967835    
 32    0.1967835    
 33    0.2064962    
 34    0.2064962    
 35    0.2068477    
 36    0.2085776    
 37    0.2085776    
 38    0.2105209    
 39    0.2105209    
 40    0.2166324    
 41    0.2166324    
 42    0.2271982    
 43    0.2323105    
 44    0.2323105    
 45    0.2323839    
 46    0.2323839    
 47    0.2327413    
 48    0.2327413    
 49    0.2381330    
 50    0.2381330    
 51    0.2424846    
 52    0.2431627    
 53    0.2431627    
 54    0.2443343    
 55    0.2443343    
 56    0.2446651    
 57    0.2527852    
 58    0.2527852    
 59    0.2560960    
 60    0.2560960    
 61    0.2567369    
 62    0.2567369    
 63    0.2602910    
 64    0.2602910    
 65    0.2625710    
 66    0.2625710    
 67    0.2693530    
 68    0.2693530    
 69    0.2707304    
 70    0.2752985    
 71    0.2752985    
###                          ###

# Param 32 = 2.27538 
  1    0.0712779    
  2    0.0862751    
  3    0.0862751    
  4    0.1075043    
  5    0.1075043    
  6    0.1088795    
  7    0.1111102    
  8    0.1111102    
  9    0.1236055    
 10    0.1236055    
 11    0.1281510    
 12    0.1281510    
 13    0.1425558    
 14    0.1479941    
 15    0.1479941    
 16    0.1579561    
 17    0.1586304    
 18    0.1586304    
 19    0.1593185    
 20    0.1613690    
 21    0.1613690    
 22    0.1681314    
 23    0.1681314    
 24    0.1745144    
 25    0.1757848    
 26    0.1757848    
 27    0.1776854    
 28    0.1776854    
 29    0.1839265    
 30    0.1839265    
 31    0.1966790    
 32    0.1966790    
 33    0.2007333    
 34    0.2007333    
 35    0.2020242    
 36    0.2020242    
 37    0.2041035    
 38    0.2048395    
 39    0.2048395    
 40    0.2129560    
 41    0.2129560    
 42    0.2138336    
 43    0.2250780    
 44    0.2250780    
 45    0.2325094    
 46    0.2325094    
 47    0.2325502    
 48    0.2325502    
 49    0.2360544    
 50    0.2360544    
 51    0.2361586    
 52    0.2369701    
 53    0.2371000    
 54    0.2371000    
 55    0.2397710    
 56    0.2397710    
 57    0.2491597    
 58    0.2491597    
 59    0.2498543    
 60    0.2498543    
 61    0.2515366    
 62    0.2515366    
 63    0.2566341    
 64    0.2566341    
 65    0.2573929    
 66    0.2573929    
 67    0.2589449    
 68    0.2660697    
 69    0.2660697    
 70    0.2667857    
 71    0.2667857    
###                          ###

# Param 32 = 2.40922 
  1    0.0673180    
  2    0.0800350    
  3    0.0800350    
  4    0.1035355    
  5    0.1047096    
  6    0.1047096    
  7    0.1120868    
  8    0.1120868    
  9    0.1216181    
 10    0.1216181    
 11    0.1278930    
 12    0.1278930    
 13    0.1346360    
 14    0.1463819    
 15    0.1463819    
 16    0.1554190    
 17    0.1554190    
 18    0.1574095    
 19    0.1574095    
 20    0.1583964    
 21    0.1584025    
 22    0.1638540    
 23    0.1638540    
 24    0.1695033    
 25    0.1754700    
 26    0.1754700    
 27    0.1762987    
 28    0.1762987    
 29    0.1770887    
 30    0.1770887    
 31    0.1959042    
 32    0.1959042    
 33    0.1962887    
 34    0.1962887    
 35    0.1966029    
 36    0.1966029    
 37    0.1993003    
 38    0.1993003    
 39    0.2012067    
 40    0.2019540    
